Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1820,0,-11.0156,0,0,-11.6223,-4.67133,11.3604,7.84547,0.862462,2.07335,688.18,16.2532,60.7328,0,0,-5.82087,7.45322,-20.7893,101.89,454.061,430.613,560.219,400.824,400.824,400.824,64.6931,-63.2262,90.8852,431.491,570.937,78.9513,209.592,209.592,209.592,-101.259,-12.2376,-169.135,0.41996,-1.57168,8.80825,322.162,-587.094,-100.718,37.1211,-11.6419,-24.7721,0.116726,0.796834,-4.50525,-198.477,542.294,-71.3665,0,0,-1.55734,16.5962,-7.82708,-12.0772,2.22539,0.0990283,-6.50956,134.393,194.154,32.79,0,0,-1.72061,16.0212,-4.28094,89.7885,-20.6036,7.2838,-160.518,-1.84716,-1.89914,113.423,469.73,433.733,122.743,418.723,418.723,418.723,64.6931,-63.2262,90.8852,418.324,637.786,65.6126,69.8641,69.864,69.864,-22.3944,6.40874,70.9279,550.33,265.571,972.745,296.532,296.532,296.532,26.9628,0,0,27.1859,-2.37603,7.43908,0.0926069,-0.038943,0.115174,-1.50994,-3.19522e-16,-2.27261,0,0,0.00899067,7.13941,-52.1227,98.3065,826.336,464.052,740.139,383.07,383.07,383.07,19.108,-47.3234,51.7419,710.479,266.689,494.55,216.518,216.518,216.518,-138.571,-23.3959,-150.615,61.729,-0.421816,25.5104,0.0453434,0.097029,0.936443,-101.369,-113.814,-77.6919,0,0,0.0292759,124.665,45.5963,9.42977,0.141026,0.020343,-0.293395,154.703,42.8144,-2.17146,0,0,-0.0839848,-20.6036,-7.2838,160.518,-37.4927,58.2402,36.8239,628.635,194.276,604.546,340.445,340.445,340.445,19.108,-47.3234,51.7419,745.898,308.319,447.403,72.1727,72.1727,72.1726
1821,0,-9.07476,0,0,-9.59551,-4.32276,10.0867,9.09655,0.958237,2.31556,808.447,22.5314,70.049,0,0,-6.60754,7.6619,-21.1734,101.409,454.47,434.849,554.02,400.272,400.272,400.271,65.9196,-63.4172,89.8519,433.24,569.468,77.0846,209.592,209.592,209.592,-100.182,-11.29,-168.955,0.449382,-1.73441,10.0223,351.238,-686.028,-114.143,37.5043,-11.5251,-24.3563,-0.115382,1.06911,-5.55077,-160.907,699.774,-95.4656,0,0,-1.97128,17.8833,-7.75698,-11.4311,2.63628,0.196472,-7.68381,199.269,235.846,38.6553,0,0,-2.17505,17.68,-4.58086,102.164,-20.5703,7.2039,-160.48,-2.65894,-1.31128,112.137,472.193,431.608,118.089,417.448,417.448,417.447,65.9196,-63.4172,89.8519,419.858,636.512,65.0128,69.8641,69.8641,69.864,-22.317,6.44846,70.8784,549.772,267.389,964.818,296.532,296.532,296.532,27.1509,0,0,27.3657,-2.32284,7.21022,0.0809103,-0.0431626,0.1014,-2.6314,-2.16452e-16,-1.147,0,0,0.00894112,7.55325,-52.5618,97.8537,825.875,467.918,734.618,382.721,382.721,382.721,19.7002,-47.7352,51.4521,710.027,273.288,487.486,216.518,216.518,216.518,-137.829,-23.3625,-150.55,62.2297,-0.433343,25.2051,0.114502,0.0303319,1.07237,-108.769,-109.07,-77.4281,0,0,0.0536043,124.582,45.4008,9.59667,0.0800623,0.0108372,-0.276729,141.819,45.6411,-1.15899,0,0,-0.0594464,-20.5703,-7.2039,160.48,-36.8833,58.1273,37.2974,628.027,199.543,596.426,340.547,340.547,340.547,19.7002,-47.7352,51.4521,745.517,315.486,440.926,72.1727,72.1726,72.1727
1822,0,-7.09633,0,0,-7.5352,-3.95261,8.7307,10.3734,1.04369,2.5361,932.25,29.622,79.0751,0,0,-7.37272,7.90774,-21.6021,100.893,454.917,439.279,548.138,399.729,399.729,399.729,67.148,-63.5983,88.8417,434.963,567.832,75.5892,209.592,209.592,209.592,-99.1112,-10.3559,-168.763,0.474477,-1.88868,11.2566,378.266,-789.214,-127.877,37.948,-11.3788,-23.9017,-0.394886,1.35394,-6.62811,-105.935,862.611,-121.11,0,0,-2.43181,19.2681,-7.68261,-10.7592,3.05576,0.30784,-8.8809,266.5,279.603,44.8029,0,0,-2.66791,19.2526,-4.83667,114.747,-20.5365,7.09907,-160.462,-3.50362,-0.696763,110.783,474.654,429.357,113.818,416.197,416.197,416.197,67.148,-63.5983,88.8417,421.352,635.057,64.7781,69.8641,69.8641,69.864,-22.2234,6.51371,70.8459,549.223,269.106,956.993,296.532,296.532,296.532,27.3163,0,0,27.5206,-2.25602,6.92266,0.067967,-0.0466981,0.0860428,-3.80466,-1.22736e-16,-0.104423,0,0,0.00907569,7.99568,-52.9769,97.4156,825.25,471.72,729.052,382.391,382.391,382.391,20.3237,-48.1686,51.1677,709.642,279.9,480.144,216.518,216.518,216.518,-137.043,-23.304,-150.491,62.7308,-0.442435,24.9113,0.190067,-0.0388051,1.20829,-115.795,-103.909,-76.2507,0,0,0.0776422,124.392,45.2066,9.73771,0.0142734,0.00194499,-0.257617,127.062,47.8819,-0.220835,0,0,-0.0421598,-20.5365,-7.09907,160.462,-36.2372,57.9785,37.8641,627.492,204.751,587.954,340.676,340.676,340.676,20.3237,-48.1686,51.1677,745.196,322.694,434.209,72.1727,72.1727,72.1727
1823,0,-5.10032,0,0,-5.46164,-3.56339,7.30188,11.6523,1.11594,2.73159,1057.28,37.4177,87.657,0,0,-8.09332,8.19039,-22.0735,100.343,455.398,443.887,542.589,399.201,399.201,399.201,68.3613,-63.7682,87.8678,436.645,566.054,74.4376,209.592,209.592,209.592,-98.0616,-9.44805,-168.562,0.494141,-2.03359,12.488,402.655,-894.942,-141.962,38.451,-11.2023,-23.4103,-0.719186,1.6454,-7.7174,-34.9843,1027.1,-148.017,0,0,-2.92912,20.7429,-7.60207,-10.0664,3.47874,0.431621,-10.078,336.165,324.3,51.1589,0,0,-3.20015,20.7298,-5.03711,127.299,-20.5028,6.96876,-160.466,-4.37556,-0.0607519,109.368,477.088,427.01,109.939,414.983,414.983,414.983,68.3613,-63.7682,87.8678,422.794,633.442,64.8644,69.864,69.8641,69.864,-22.1135,6.60516,70.8305,548.682,270.715,949.291,296.532,296.532,296.532,27.4599,0,0,27.652,-2.17596,6.57809,0.0538207,-0.0495046,0.0692527,-5.01664,-4.07301e-17,0.841957,0,0,0.00935355,8.46613,-53.3674,96.9938,824.461,475.454,723.454,382.084,382.084,382.084,20.976,-48.6246,50.8892,709.323,286.517,472.548,216.518,216.518,216.518,-136.215,-23.2194,-150.437,63.2321,-0.448872,24.6312,0.271568,-0.110298,1.34263,-122.352,-98.1888,-74.1627,0,0,0.101153,124.097,45.0136,9.8513,-0.0557307,-0.00626609,-0.235835,110.523,49.4777,0.632225,0,0,-0.0331679,-20.5028,-6.96876,160.466,-35.5577,57.7924,38.5198,627.028,209.902,579.151,340.832,340.832,340.832,20.976,-48.6247,50.8892,744.936,329.932,427.275,72.1727,72.1727,72.1727
1824,0,-3.10631,0,0,-3.39422,-3.1579,5.81085,12.9094,1.17287,2.90203,1181.1,45.7853,95.6818,0,0,-8.74673,8.50913,-22.5844,99.7598,455.912,448.656,537.384,398.697,398.697,398.697,69.5432,-63.9264,86.9416,438.274,564.158,73.6,209.592,209.592,209.592,-97.0457,-8.57817,-168.357,0.507788,-2.17051,13.6935,424.081,-1001.33,-156.562,39.0112,-10.9956,-22.8838,-1.08245,1.9373,-8.79949,48.4671,1189.42,-175.967,0,0,-3.44811,22.2989,-7.51317,-9.35761,3.90165,0.565589,-11.2523,409.095,368.638,57.6388,0,0,-3.7761,22.1254,-5.17623,139.587,-20.4692,6.81271,-160.492,-5.26878,0.591449,107.9,479.469,424.598,106.456,413.819,413.819,413.819,69.5432,-63.9264,86.9416,424.177,631.69,65.2263,69.8641,69.8641,69.8641,-21.9871,6.72319,70.8323,548.15,272.215,941.729,296.532,296.532,296.532,27.5829,0,0,27.7615,-2.08322,6.17887,0.0385277,-0.0515564,0.0512056,-6.25494,2.91934e-17,1.68329,0,0,0.00973149,8.96367,-53.7327,96.5899,823.505,479.118,717.836,381.801,381.801,381.801,21.6547,-49.1037,50.6169,709.07,293.134,464.722,216.518,216.518,216.518,-135.345,-23.1078,-150.387,63.7332,-0.452406,24.3664,0.358416,-0.184038,1.47392,-128.352,-91.7733,-71.1812,0,0,0.12384,123.699,44.8215,9.93591,-0.129274,-0.0137382,-0.21119,92.3198,50.3769,1.39329,0,0,-0.0332963,-20.4692,-6.81271,160.492,-34.8487,57.5678,39.2598,626.631,214.994,570.04,341.018,341.018,341.018,21.6547,-49.1037,50.6169,744.738,337.193,420.151,72.1727,72.1727,72.1727
1825,0,-1.13295,0,0,-1.35101,-2.73914,4.26917,14.12,1.21329,3.0493,1301.27,54.5927,103.096,0,0,-9.31232,8.86284,-23.1312,99.1435,456.454,453.563,532.531,398.221,398.221,398.221,70.6783,-64.0727,86.0725,439.837,562.171,73.0446,209.592,209.592,209.592,-96.0754,-7.7564,-168.15,0.515422,-2.3017,14.8496,442.477,-1106.31,-171.861,39.6254,-10.7588,-22.3239,-1.47657,2.22342,-9.85493,139.926,1345.9,-204.757,0,0,-3.97029,23.9261,-7.41343,-8.63772,4.32131,0.707339,-12.3809,486.235,411.428,64.1622,0,0,-4.3996,23.4628,-5.25405,151.372,-20.436,6.631,-160.539,-6.17716,1.25454,106.386,481.772,422.148,103.369,412.714,412.714,412.714,70.6783,-64.0727,86.0725,425.493,629.828,65.8182,69.8641,69.8641,69.8641,-21.8445,6.8678,70.8511,547.627,273.602,934.324,296.532,296.532,296.532,27.6866,0,0,27.8508,-1.97853,5.72801,0.0221576,-0.0528472,0.0321007,-7.50792,8.68308e-17,2.41518,0,0,0.0101672,9.48711,-54.0725,96.2055,822.385,482.709,712.209,381.545,381.545,381.545,22.3573,-49.6061,50.3516,708.882,299.743,456.692,216.518,216.518,216.518,-134.435,-22.9687,-150.34,64.2334,-0.452756,24.1188,0.44992,-0.259874,1.60076,-133.719,-84.541,-67.3378,0,0,0.14536,123.203,44.63,9.99016,-0.205624,-0.0204253,-0.183524,72.5966,50.5389,2.05936,0,0,-0.0431178,-20.436,-6.631,160.539,-34.114,57.304,40.0785,626.298,220.026,560.646,341.234,341.234,341.234,22.3573,-49.6061,50.3516,744.601,344.467,412.862,72.1726,72.1727,72.1727
1826,0,0.802613,0,0,0.651737,-2.31024,2.68907,15.2591,1.237,3.17565,1415.52,63.7221,109.892,0,0,-9.77322,9.25004,-23.7093,98.495,457.02,458.583,528.032,397.781,397.781,397.781,71.7526,-64.2077,85.2677,441.324,560.117,72.7396,209.592,209.592,209.592,-95.1606,-6.99121,-167.948,0.517495,-2.42893,15.9326,458.02,-1207.62,-187.938,40.2895,-10.4926,-21.7323,-1.89233,2.49766,-10.8634,235.084,1493.17,-234.152,0,0,-4.47636,25.614,-7.30017,-7.91143,4.73367,0.854647,-13.4404,567.941,451.768,70.6442,0,0,-5.06911,24.7597,-5.27518,162.412,-20.4034,6.4241,-160.607,-7.09452,1.92334,104.835,483.972,419.686,100.674,411.676,411.676,411.676,71.7526,-64.2077,85.2677,426.738,627.88,66.5959,69.8641,69.864,69.864,-21.6859,7.03859,70.8869,547.112,274.874,927.091,296.532,296.532,296.532,27.7726,0,0,27.9219,-1.86273,5.22914,0.00479324,-0.0533912,0.0121572,-8.76486,1.32118e-16,3.03752,0,0,0.0106222,10.0348,-54.3864,95.8421,821.101,486.224,706.587,381.32,381.319,381.32,23.0812,-50.1316,50.0939,708.755,306.337,448.487,216.518,216.518,216.518,-133.488,-22.8016,-150.295,64.7319,-0.449602,23.8898,0.545296,-0.337607,1.72188,-138.394,-76.3888,-62.6793,0,0,0.165338,122.613,44.4385,10.0128,-0.284011,-0.0262941,-0.152727,51.5239,49.9363,2.63124,0,0,-0.0629237,-20.4034,-6.4241,160.607,-33.3581,57.0006,40.9699,626.026,224.999,550.998,341.482,341.482,341.482,23.0812,-50.1316,50.0939,744.522,351.742,405.434,72.1727,72.1727,72.1726
1827,0,2.68504,0,0,2.59987,-1.87435,1.08308,16.3017,1.24483,3.28286,1521.86,73.0716,116.102,0,0,-10.1175,9.66889,-24.3134,97.8147,457.607,463.688,523.883,397.382,397.382,397.382,72.7538,-64.3324,84.5321,442.725,558.022,72.653,209.592,209.592,209.592,-94.3098,-6.28934,-167.753,0.514869,-2.55275,16.9187,471.119,-1302.86,-204.689,40.9986,-10.1979,-21.1103,-2.32016,2.75421,-11.8036,330.478,1628.32,-263.872,0,0,-4.9482,27.3513,-7.1705,-7.18306,5.13322,1.00569,-14.4073,653.615,489.125,76.9949,0,0,-5.77527,26.022,-5.24841,172.464,-20.3716,6.19288,-160.696,-8.01483,2.59289,103.255,486.048,417.236,98.362,410.711,410.711,410.711,72.7538,-64.3324,84.5321,427.908,625.873,67.5175,69.864,69.8641,69.8641,-21.5122,7.23475,70.9394,546.606,276.033,920.045,296.532,296.532,296.532,27.8422,0,0,27.9768,-1.7368,4.68644,-0.0134688,-0.0532223,-0.00839007,-10.0161,1.65395e-16,3.55418,0,0,0.0110638,10.605,-54.6742,95.5012,819.657,489.659,700.981,381.125,381.125,381.125,23.8237,-50.6797,49.8443,708.686,312.909,440.134,216.518,216.518,216.518,-132.506,-22.6063,-150.254,65.2272,-0.442584,23.6807,0.643684,-0.41698,1.8362,-142.338,-67.2369,-57.2673,0,0,0.183386,121.933,44.2465,10.0031,-0.363638,-0.0313247,-0.11874,29.2948,48.5572,3.1131,0,0,-0.0927022,-20.3716,-6.19288,160.696,-32.5855,56.6576,41.9274,625.808,229.911,541.123,341.763,341.763,341.763,23.8238,-50.6797,49.8443,744.497,359.008,397.897,72.1727,72.1727,72.1727
1828,0,4.50113,0,0,4.48158,-1.43456,-0.536364,17.2239,1.2387,3.37232,1618.67,82.5541,121.795,0,0,-10.3389,10.1171,-24.9376,97.103,458.208,468.849,520.078,397.032,397.032,397.032,73.6718,-64.4485,83.8681,444.034,555.907,72.7541,209.592,209.592,209.592,-93.5292,-5.65572,-167.573,0.509015,-2.67262,17.7851,482.419,-1389.55,-221.845,41.747,-9.87631,-20.4591,-2.75025,2.98802,-12.6545,423.453,1749.11,-293.64,0,0,-5.3697,29.1261,-7.02147,-6.45646,5.51344,1.1593,-15.2593,741.794,523.412,83.1369,0,0,-6.50172,27.2439,-5.18873,181.295,-20.3406,5.93864,-160.805,-8.93232,3.2585,101.651,487.978,414.816,96.4187,409.822,409.822,409.822,73.6718,-64.4485,83.8681,429.001,623.83,68.5442,69.8641,69.8641,69.864,-21.3239,7.45505,71.0079,546.109,277.08,913.198,296.532,296.532,296.532,27.8972,0,0,28.0176,-1.60183,4.10462,-0.0325193,-0.0523917,-0.0292955,-11.2531,1.86917e-16,3.9724,0,0,0.0114666,11.1952,-54.9356,95.1841,818.056,493.013,695.401,380.964,380.964,380.964,24.5824,-51.2494,49.6037,708.668,319.45,431.664,216.518,216.518,216.518,-131.492,-22.383,-150.215,65.7181,-0.431294,23.4928,0.74417,-0.497663,1.94278,-145.537,-57.0328,-51.1774,0,0,0.199124,121.17,44.0536,9.96021,-0.443702,-0.03551,-0.0815654,6.1221,46.4063,3.512,0,0,-0.132129,-20.3406,-5.93864,160.805,-31.8008,56.2756,42.9435,625.642,234.761,531.054,342.079,342.079,342.079,24.5824,-51.2494,49.6038,744.522,366.254,390.277,72.1727,72.1727,72.1727
1829,0,6.24003,0,0,6.28748,-0.993825,-2.15725,18.0043,1.2218,3.44563,1704.77,92.098,127.085,0,0,-10.4365,10.5922,-25.5755,96.3604,458.818,474.033,516.605,396.735,396.735,396.735,74.4982,-64.5579,83.2763,445.245,553.792,73.0132,209.592,209.592,209.592,-92.8234,-5.09357,-167.41,0.502265,-2.78759,18.5114,492.775,-1465.27,-239.018,42.5281,-9.52969,-19.78,-3.17235,3.19524,-13.3962,511.714,1854.26,-323.283,0,0,-5.72683,30.9267,-6.85017,-5.73473,5.86784,1.31518,-15.9759,830.546,555.039,89.0195,0,0,-7.22834,28.4158,-5.11993,188.7,-20.3107,5.66309,-160.934,-9.84157,3.91588,100.032,489.745,412.441,94.8277,409.009,409.009,409.009,74.4982,-64.5579,83.2763,430.018,621.774,69.6413,69.8641,69.8641,69.864,-21.1222,7.69784,71.0921,545.622,278.016,906.559,296.532,296.532,296.532,27.939,0,0,28.0463,-1.45903,3.48881,-0.0522366,-0.050966,-0.0503085,-12.4687,1.96903e-16,4.30212,0,0,0.0118127,11.8028,-55.1707,94.8922,816.306,496.282,689.857,380.837,380.837,380.837,25.3544,-51.8395,49.3727,708.696,325.952,423.104,216.518,216.518,216.518,-130.449,-22.1321,-150.179,66.2027,-0.415286,23.327,0.845803,-0.579254,2.0409,-148.007,-45.7547,-44.4979,0,0,0.212201,120.33,43.8594,9.88391,-0.523412,-0.038854,-0.0412643,-17.7659,43.5063,3.83724,0,0,-0.180565,-20.3107,-5.66309,160.934,-31.0086,55.8555,44.0108,625.52,239.548,520.824,342.431,342.431,342.431,25.3544,-51.8395,49.3726,744.589,373.47,382.602,72.1727,72.1727,72.1727
1830,0,7.89329,0,0,8.01063,-0.554885,-3.76831,18.6262,1.19833,3.50493,1779.42,101.654,132.115,0,0,-10.4143,11.0912,-26.2204,95.5877,459.432,479.209,513.446,396.495,396.495,396.495,75.2269,-64.6634,82.7554,446.353,551.694,73.4032,209.592,209.592,209.592,-92.1946,-4.60454,-167.27,0.497752,-2.89681,19.082,503.143,-1527.87,-255.768,43.3352,-9.16041,-19.074,-3.57607,3.37361,-14.0124,593.051,1943.58,-352.796,0,0,-6.00774,32.741,-6.65383,-5.02016,6.19092,1.47389,-16.5412,917.873,584.862,94.6258,0,0,-7.93464,29.5291,-5.07392,194.515,-20.2818,5.36839,-161.081,-10.7377,4.56112,98.4038,491.331,410.122,93.5687,408.27,408.27,408.27,75.2269,-64.6634,82.7554,430.959,619.722,70.7783,69.8641,69.8641,69.8641,-20.9084,7.96109,71.1911,545.146,278.847,900.135,296.532,296.532,296.532,27.9693,0,0,28.065,-1.30968,2.84454,-0.0724875,-0.0490233,-0.0711793,-13.6567,1.96311e-16,4.55512,0,0,0.0120915,12.4249,-55.3794,94.6271,814.412,499.464,684.358,380.747,380.747,380.747,26.1371,-52.4483,49.1516,708.764,332.407,414.486,216.518,216.518,216.518,-129.379,-21.8546,-150.146,66.6792,-0.394078,23.184,0.947618,-0.661274,2.13004,-149.79,-33.4143,-37.3278,0,0,0.222311,119.418,43.6639,9.77418,-0.602,-0.0413709,0.00203687,-42.1295,39.8976,4.09961,0,0,-0.237075,-20.2818,-5.36839,161.081,-30.2135,55.3989,45.121,625.437,244.272,510.466,342.819,342.819,342.819,26.1371,-52.4483,49.1516,744.692,380.642,374.901,72.1727,72.1727,72.1727
1831,0,9.45486,0,0,9.64648,-0.120195,-5.35937,19.0798,1.17311,3.55273,1842.37,111.204,137.064,0,0,-10.2812,11.6109,-26.8655,94.786,460.044,484.341,510.581,396.317,396.317,396.317,75.854,-64.7676,82.3023,447.356,549.626,73.8988,209.592,209.592,209.592,-91.6434,-4.18884,-167.158,0.498827,-2.99957,19.4879,514.352,-1575.83,-271.655,44.1608,-8.77124,-18.3424,-3.95211,3.52238,-14.4928,665.567,2017.79,-382.285,0,0,-6.20394,34.5573,-6.43,-4.31402,6.47881,1.63648,-16.9456,1001.95,613.997,99.9828,0,0,-8.60181,30.5767,-5.08489,198.654,-20.2542,5.05704,-161.245,-11.6162,5.19075,96.7706,492.726,407.865,92.619,407.599,407.599,407.599,75.8541,-64.7677,82.3023,431.828,617.692,71.9292,69.864,69.864,69.864,-20.6843,8.24242,71.3042,544.68,279.576,893.934,296.532,296.532,296.532,27.9895,0,0,28.0756,-1.15511,2.17762,-0.0931286,-0.0466508,-0.0916644,-14.8124,1.87184e-16,4.74425,0,0,0.0122988,13.0581,-55.5622,94.3899,812.384,502.557,678.914,380.693,380.693,380.693,26.9276,-53.0738,48.9411,708.863,338.807,405.84,216.518,216.518,216.518,-128.289,-21.5515,-150.117,67.1454,-0.367163,23.0644,1.04865,-0.743165,2.20987,-150.96,-20.0574,-29.7752,0,0,0.229215,118.444,43.4673,9.63126,-0.678743,-0.0430841,0.0481486,-66.7221,35.6385,4.31064,0,0,-0.300446,-20.2542,-5.05704,161.245,-29.4201,54.9076,46.2657,625.388,248.932,500.015,343.244,343.244,343.244,26.9276,-53.0738,48.9411,744.823,387.759,367.199,72.1727,72.1727,72.1727
1832,0,10.921,0,0,11.1927,0.308129,-6.92151,19.3655,1.15078,3.59121,1893.87,120.763,142.147,0,0,-10.0491,12.1476,-27.5037,93.9567,460.648,489.398,507.986,396.201,396.201,396.201,76.3775,-64.8739,81.9129,448.254,547.597,74.4774,209.592,209.592,209.592,-91.1688,-3.84547,-167.076,0.508204,-3.09495,19.7301,526.855,-1608.61,-286.289,44.9973,-8.36524,-17.5866,-4.29385,3.64212,-14.835,728.229,2078.22,-411.838,0,0,-6.31185,36.364,-6.1767,-3.61647,6.72945,1.80399,-17.1889,1081.19,643.526,105.171,0,0,-9.21347,31.549,-5.18046,201.122,-20.2279,4.7319,-161.424,-12.4735,5.80172,95.1373,493.918,405.674,91.9535,406.99,406.99,406.99,76.3775,-64.8739,81.9129,432.629,615.694,73.0726,69.8641,69.8641,69.864,-20.4514,8.53911,71.4302,544.227,280.211,887.958,296.532,296.532,296.532,28.0012,0,0,28.0799,-0.996731,1.49411,-0.114008,-0.0439403,-0.111532,-15.932,1.72671e-16,4.88255,0,0,0.0124347,13.6989,-55.7193,94.182,810.231,505.558,673.533,380.677,380.677,380.677,27.7231,-53.7137,48.7415,708.988,345.142,397.194,216.518,216.518,216.518,-127.18,-21.2245,-150.091,67.5994,-0.334032,22.9686,1.14798,-0.824306,2.28024,-151.617,-5.76348,-21.9546,0,0,0.232753,117.413,43.2701,9.45566,-0.752967,-0.0440248,0.0968208,-91.2952,30.8037,4.4819,0,0,-0.369227,-20.2279,-4.7319,161.424,-28.6328,54.3839,47.4364,625.366,253.526,489.508,343.703,343.703,343.703,27.7231,-53.7138,48.7415,744.975,394.81,359.524,72.1727,72.1727,72.1727
1833,0,12.2902,0,0,12.6489,0.728336,-8.44732,19.4937,1.13528,3.62157,1934.62,130.385,147.607,0,0,-9.73316,12.6976,-28.1285,93.102,461.239,494.346,505.633,396.148,396.148,396.148,76.7972,-64.9854,81.5819,449.049,545.614,75.1187,209.592,209.592,209.592,-90.7681,-3.5724,-167.028,0.527286,-3.1814,19.8197,540.586,-1626.78,-299.355,45.837,-7.94577,-16.8083,-4.59845,3.73426,-15.0457,781.258,2126.36,-441.394,0,0,-6.3338,38.1503,-5.89259,-2.92651,6.94258,1.97692,-17.281,1154.3,674.262,110.324,0,0,-9.75585,32.4302,-5.37499,202.035,-20.2032,4.39611,-161.618,-13.3064,6.39144,93.5074,494.903,403.548,91.5461,406.432,406.433,406.433,76.7972,-64.9854,81.5818,433.367,613.738,74.1911,69.8641,69.8641,69.8641,-20.2121,8.84825,71.5682,543.787,280.757,882.21,296.532,296.532,296.532,28.0058,0,0,28.0796,-0.835954,0.800155,-0.134969,-0.0409851,-0.130567,-17.0133,1.57476e-16,4.98251,0,0,0.0125024,14.3436,-55.8514,94.0045,807.966,508.466,668.221,380.699,380.699,380.699,28.5206,-54.3656,48.553,709.129,351.404,388.578,216.518,216.518,216.518,-126.058,-20.8754,-150.071,68.039,-0.294189,22.8967,1.2447,-0.904022,2.34119,-151.887,9.35693,-13.9848,0,0,0.232855,116.334,43.0731,9.2481,-0.824067,-0.0442327,0.147748,-115.603,25.483,4.62428,0,0,-0.441777,-20.2032,-4.39611,161.618,-27.8559,53.8305,48.6241,625.365,258.054,478.979,344.196,344.196,344.196,28.5206,-54.3656,48.553,745.139,401.783,351.899,72.1727,72.1727,72.1727
1834,0,13.5627,0,0,14.0165,1.13906,-9.93086,19.4843,1.12948,3.64389,1965.74,140.153,153.701,0,0,-9.34998,13.2569,-28.7336,92.2248,461.811,499.154,503.495,396.157,396.157,396.157,77.1146,-65.1055,81.3035,449.742,543.679,75.805,209.592,209.592,209.592,-90.4374,-3.36682,-167.017,0.555957,-3.25678,19.7767,554.98,-1631.97,-310.626,46.6726,-7.51635,-16.0096,-4.86671,3.80072,-15.1391,826.036,2163.68,-470.698,0,0,-6.27743,39.906,-5.57713,-2.24202,7.11968,2.15504,-17.2405,1220.3,706.624,115.61,0,0,-10.218,33.1985,-5.66724,201.597,-20.1803,4.05297,-161.823,-14.1124,6.95772,91.8835,495.676,401.482,91.3693,405.916,405.916,405.916,77.1146,-65.1055,81.3035,434.047,611.828,75.2715,69.864,69.8641,69.8641,-19.9683,9.16673,71.7168,543.361,281.223,876.688,296.532,296.532,296.532,28.0046,0,0,28.0761,-0.674212,0.10198,-0.155852,-0.0378769,-0.148574,-18.0549,1.48038e-16,5.05541,0,0,0.0125062,14.9883,-55.9593,93.8587,805.599,511.279,662.984,380.757,380.757,380.757,29.3173,-55.0266,48.3757,709.279,357.584,380.021,216.518,216.518,216.518,-124.927,-20.5063,-150.055,68.4622,-0.24718,22.8487,1.338,-0.98162,2.39289,-151.917,25.1672,-5.9858,0,0,0.229554,115.215,42.8776,9.00945,-0.891506,-0.0437558,0.200579,-139.407,19.779,4.7475,0,0,-0.516316,-20.1803,-4.05297,161.823,-27.0931,53.2504,49.82,625.38,262.514,468.465,344.72,344.72,344.72,29.3173,-55.0266,48.3757,745.306,408.665,344.351,72.1727,72.1726,72.1727
